DATE,OPPOSITE,AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2,PCODE
07.11,키움,0.500,4,2,0,1,0,0,0,1,0,0,1,0,0,0,0.286,64004
07.12,NC,0.750,5,4,2,3,0,0,0,0,1,0,0,1,0,0,0.292,64004
07.13,NC,0.250,6,4,2,1,0,0,0,2,0,0,1,0,0,1,0.292,64004
07.14,NC,0.400,5,5,0,2,0,0,0,0,0,2,0,0,0,1,0.294,64004
07.16,두산,0.250,5,4,1,1,0,0,0,0,0,0,1,0,0,1,0.293,64004
07.17,두산,0.400,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0.295,64004
07.18,두산,0.600,5,5,3,3,0,0,0,0,0,0,0,0,2,0,0.299,64004
07.27,LG,0.500,5,4,0,2,0,0,0,0,2,0,1,0,0,0,0.302,64004
07.28,LG,0.333,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.302,64004
08.10,한화,0.500,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0.304,64004
08.11,한화,0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.303,64004
08.13,롯데,0.200,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0.301,64004
08.14,롯데,0.000,5,4,0,0,0,0,0,0,0,0,1,0,2,0,0.298,64004
08.16,삼성,0.200,5,5,1,1,1,0,0,1,0,0,0,0,0,0,0.297,64004
08.17,KIA,0.167,6,6,0,1,0,0,0,1,0,0,0,0,1,0,0.294,64004
08.18,KIA,0.250,5,4,0,1,0,0,0,0,1,0,1,0,0,0,0.294,64004
08.20,키움,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.290,64004
08.21,키움,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.289,64004
08.23,롯데,0.400,6,5,0,2,0,0,0,0,2,0,1,0,0,0,0.291,64004
08.24,LG,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.288,64004
08.25,LG,0.400,5,5,0,2,0,0,0,1,0,0,0,0,1,0,0.290,64004
08.27,NC,0.250,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0.289,64004
08.28,NC,0.250,4,4,1,1,1,0,0,0,0,0,0,0,3,0,0.289,64004
08.29,두산,0.500,5,4,3,2,0,0,0,1,0,0,0,1,0,0,0.291,64004
08.30,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0.288,64004
08.31,한화,0.600,5,5,0,3,0,0,0,1,0,1,0,0,1,0,0.292,64004
09.01,한화,0.500,4,4,1,2,0,0,0,0,1,0,0,0,0,0,0.294,64004
09.03,LG,0.000,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0.293,64004
09.06,KIA,0.500,5,4,2,2,0,1,0,0,0,0,1,0,0,0,0.295,64004
09.08,SK,0.333,4,3,1,1,0,0,0,2,1,0,1,0,1,0,0.295,64004
09.10,삼성,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.292,64004
09.11,삼성,0.000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.289,64004
09.12,NC,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.288,64004
09.13,NC,0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.287,64004
09.14,키움,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.286,64004
09.16,LG,0.000,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0.284,64004
09.20,롯데,0.333,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0.284,64004
09.21,삼성,0.250,5,4,1,1,0,0,0,0,1,0,0,1,0,0,0.284,64004
09.23,KIA,0.250,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0.284,64004
09.24,SK,0.400,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0.285,64004
09.26,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.283,64004
09.28,NC,0.333,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0.283,64004
09.29,삼성,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.281,64004
03.23,롯데,0.400,5,5,2,2,0,0,1,1,0,0,0,0,0,0,0.400,64300
03.24,롯데,0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.375,64300
03.26,두산,0.333,5,3,0,1,0,0,0,1,0,0,1,1,0,0,0.364,64300
03.27,두산,0.200,5,5,0,1,0,0,0,0,0,0,0,0,2,0,0.313,64300
03.28,두산,0.250,5,4,0,1,0,0,0,2,0,0,1,0,1,0,0.300,64300
03.29,SK,0.333,4,3,0,1,0,0,0,1,0,0,1,0,0,0,0.304,64300
03.30,SK,0.250,4,4,1,1,1,0,0,1,0,0,0,0,3,0,0.296,64300
03.31,SK,0.000,5,3,0,0,0,0,0,0,1,0,2,0,1,0,0.267,64300
04.02,NC,0.400,5,5,2,2,1,0,0,1,1,0,0,0,2,0,0.286,64300
04.03,NC,0.500,4,4,0,2,0,0,0,0,1,0,0,0,1,0,0.308,64300
04.04,NC,0.800,5,5,1,4,0,0,0,1,2,0,0,0,0,0,0.364,64300
04.05,KIA,0.200,5,5,0,1,0,0,0,0,0,0,0,0,2,0,0.347,64300
04.06,KIA,0.800,5,5,3,4,2,0,0,1,0,0,0,0,1,0,0.389,64300
04.09,KT,0.250,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0.379,64300
04.16,삼성,0.250,5,4,1,1,0,0,0,0,0,0,1,0,2,0,0.371,64300
04.17,삼성,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0.343,64300
04.18,삼성,0.250,5,4,0,1,1,0,0,2,0,0,1,0,0,0,0.338,64300
04.19,LG,0.500,6,4,2,2,1,0,0,1,0,0,2,0,0,0,0.347,64300
04.20,LG,0.500,5,4,1,2,0,0,0,2,0,0,1,0,1,0,0.354,64300
04.21,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.337,64300
04.23,두산,0.333,4,3,1,1,1,0,0,1,1,0,1,0,0,0,0.337,64300
04.24,두산,0.600,5,5,1,3,1,0,0,1,0,0,0,0,0,1,0.352,64300
04.25,두산,0.600,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0.365,64300
04.26,KIA,0.000,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0.350,64300
04.27,KIA,0.250,4,4,1,1,0,0,1,2,0,0,0,0,1,0,0.346,64300
04.28,KIA,0.000,5,3,2,0,0,0,0,1,0,0,2,0,1,0,0.336,64300
04.30,SK,0.333,6,6,1,2,0,0,0,1,0,0,0,0,1,0,0.336,64300
05.01,SK,0.250,4,4,0,1,1,0,0,0,0,0,0,0,2,1,0.333,64300
05.02,SK,0.500,5,4,3,2,0,0,0,0,0,0,1,0,0,0,0.339,64300
05.03,삼성,0.500,5,4,2,2,1,0,0,1,0,0,1,0,2,0,0.344,64300
05.04,삼성,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.336,64300
05.05,삼성,0.250,5,4,2,1,0,0,0,0,0,0,1,0,0,0,0.333,64300
05.07,LG,0.667,5,3,2,2,1,0,0,0,1,0,1,1,0,0,0.341,64300
05.08,LG,0.500,5,4,1,2,1,0,1,2,0,0,1,0,0,0,0.345,64300
05.09,LG,0.000,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0.338,64300
05.10,KT,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.331,64300
05.11,KT,0.250,5,4,0,1,0,0,0,0,1,1,0,1,2,0,0.329,64300
05.12,KT,0.333,4,3,2,1,0,0,1,1,0,0,1,0,0,0,0.329,64300
05.14,한화,0.500,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0.333,64300
05.15,한화,0.333,6,6,0,2,1,0,0,1,0,0,0,0,1,0,0.333,64300
05.16,한화,0.600,5,5,1,3,0,0,0,0,0,0,0,0,1,0,0.341,64300
05.17,롯데,0.250,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0.339,64300
05.18,롯데,0.500,5,4,3,2,0,0,1,3,0,0,1,0,1,0,0.343,64300
05.19,롯데,0.500,4,4,2,2,0,0,1,4,0,0,0,0,0,1,0.346,64300
05.21,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.339,64300
05.22,NC,0.000,4,3,0,0,0,0,0,1,0,0,0,0,1,1,0.333,64300
05.23,NC,0.250,4,4,1,1,0,0,1,2,0,0,0,0,1,0,0.332,64300
05.24,삼성,0.250,5,4,2,1,0,1,0,1,0,0,1,0,1,0,0.330,64300
05.25,삼성,0.600,5,5,2,3,0,0,0,1,1,0,0,0,0,0,0.337,64300
05.26,삼성,0.000,4,2,0,0,0,0,0,1,1,0,1,0,2,0,0.333,64300
05.28,LG,0.333,4,3,0,1,0,0,0,2,0,0,0,0,0,0,0.333,64300
05.29,LG,0.500,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0.337,64300
05.30,LG,0.667,5,3,1,2,1,0,0,1,0,0,2,0,0,0,0.341,64300
05.31,KIA,0.333,4,3,1,1,1,0,0,0,1,0,1,0,0,0,0.341,64300
06.01,KIA,0.200,5,5,1,1,1,0,0,0,0,0,0,0,1,0,0.338,64300
06.02,KIA,0.000,5,3,1,0,0,0,0,0,0,0,2,0,2,0,0.333,64300
06.04,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.327,64300
06.05,SK,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.326,64300
06.06,SK,0.800,5,5,1,4,2,0,1,4,0,0,0,0,0,0,0.336,64300
06.07,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.331,64300
06.08,두산,0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0.325,64300
06.09,두산,0.250,5,4,1,1,1,0,0,2,0,0,0,0,0,1,0.324,64300
06.11,NC,1.000,6,3,3,3,2,0,1,3,0,0,3,0,0,0,0.332,64300
06.12,NC,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.328,64300
06.13,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.323,64300
06.14,한화,0.333,5,3,1,1,0,0,0,0,2,0,2,0,1,0,0.323,64300
06.15,한화,0.200,5,5,1,1,0,0,1,2,1,0,0,0,1,0,0.321,64300
06.16,한화,0.200,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0.319,64300
06.18,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.314,64300
06.19,KT,0.500,4,4,2,2,1,0,1,1,0,0,0,0,0,0,0.317,64300
06.20,KT,0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.317,64300
06.21,롯데,0.500,5,4,2,2,0,0,0,0,0,1,1,0,0,1,0.319,64300
06.22,롯데,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.319,64300
06.23,롯데,0.250,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0.318,64300
06.25,KIA,0.250,5,4,0,1,0,0,0,1,0,0,1,0,0,0,0.318,64300
06.26,KIA,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.314,64300
06.27,KIA,0.400,5,5,2,2,0,0,1,3,1,0,0,0,0,0,0.316,64300
06.28,한화,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.311,64300
06.30,한화,0.500,5,4,2,2,1,0,1,2,0,0,1,0,0,0,0.313,64300
07.02,두산,0.000,4,2,0,0,0,0,0,0,0,0,2,0,1,0,0.311,64300
07.03,두산,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.313,64300
07.04,두산,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.313,64300
07.05,롯데,0.500,4,4,3,2,1,0,0,3,1,0,0,0,1,0,0.315,64300
07.06,롯데,0.500,4,4,1,2,1,0,0,1,0,0,0,0,2,0,0.317,64300
07.07,롯데,0.250,4,4,0,1,0,0,0,1,0,0,0,0,2,0,0.316,64300
07.09,KT,0.000,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0.315,64300
07.11,KT,0.750,4,4,2,3,0,0,0,0,0,0,0,0,1,0,0.320,64300
07.12,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.317,64300
07.13,SK,0.250,5,4,1,1,0,0,1,2,0,0,1,0,0,0,0.316,64300
07.14,SK,0.000,4,3,0,0,0,0,0,0,1,1,1,0,1,0,0.313,64300
07.16,삼성,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.313,64300
07.17,삼성,0.333,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0.313,64300
07.18,삼성,0.000,4,4,0,0,0,0,0,0,1,0,0,0,1,0,0.309,64300
07.26,NC,0.500,4,4,1,2,0,0,0,1,1,0,0,0,1,0,0.311,64300
07.27,NC,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0.309,64300
07.28,NC,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.306,64300
07.30,LG,0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.308,64300
07.31,LG,0.250,5,4,1,1,0,0,0,1,1,0,1,0,0,0,0.308,64300
08.01,LG,0.500,4,2,1,1,0,0,0,0,1,0,2,0,1,0,0.309,64300
08.03,KT,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0.306,64300
08.04,KT,0.000,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0.302,64300
08.07,롯데,0.600,6,5,4,3,0,1,1,5,0,0,1,0,0,0,0.306,64300
08.08,SK,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.308,64300
08.09,SK,0.500,5,4,0,2,0,0,0,0,1,0,0,1,1,0,0.310,64300
08.10,두산,0.000,5,4,2,0,0,0,0,0,0,0,0,1,0,1,0.307,64300
08.11,두산,0.500,5,4,1,2,1,0,0,1,0,0,1,0,0,0,0.309,64300
08.13,LG,0.500,5,4,1,2,1,0,0,1,1,0,1,0,0,0,0.311,64300
08.14,LG,0.000,4,2,2,0,0,0,0,0,1,0,2,0,0,0,0.309,64300
08.15,NC,0.500,4,2,1,1,1,0,0,1,0,0,1,0,0,0,0.310,64300
08.16,NC,0.500,5,4,0,2,0,0,0,0,0,0,1,0,1,0,0.312,64300
08.17,한화,0.000,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0.310,64300
08.18,한화,0.600,5,5,2,3,0,0,2,2,0,0,0,0,0,0,0.313,64300
08.20,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.310,64300
08.21,KT,0.200,5,5,0,1,0,0,0,0,1,0,0,0,0,0,0.309,64300
08.22,KIA,0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.308,64300
08.23,KIA,0.500,4,4,1,2,1,0,0,2,0,0,0,0,1,1,0.309,64300
08.24,삼성,0.000,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0.307,64300
08.25,삼성,0.200,6,5,2,1,0,0,1,4,0,0,0,1,1,0,0.305,64300
08.27,한화,0.400,5,5,0,2,1,0,0,1,0,0,0,0,0,0,0.307,64300
08.28,한화,0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0.306,64300
08.29,롯데,0.500,4,4,0,2,0,0,0,1,1,0,0,0,0,1,0.308,64300
08.30,롯데,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.307,64300
08.31,NC,0.500,5,4,0,2,1,0,0,1,0,0,1,0,1,0,0.309,64300
09.01,NC,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.308,64300
09.03,두산,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.307,64300
09.05,삼성,0.000,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0.305,64300
09.06,삼성,0.333,4,3,0,1,1,0,0,2,0,0,1,0,0,0,0.305,64300
09.07,KIA,0.750,5,4,1,3,0,0,0,1,0,0,1,0,0,0,0.308,64300
09.08,KIA,0.200,6,5,0,1,1,0,0,2,0,0,1,0,0,0,0.307,64300
09.11,SK,1.000,4,4,2,4,0,0,0,2,1,0,0,0,0,0,0.313,64300
09.12,LG,0.667,4,3,1,2,1,0,0,0,1,0,1,0,1,0,0.315,64300
09.13,LG,0.333,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0.315,64300
09.14,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.313,64300
09.16,두산,0.400,5,5,2,2,0,0,0,0,2,0,0,0,2,0,0.313,64300
09.17,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.311,64300
09.20,SK,0.333,5,3,1,1,0,0,1,2,0,0,2,0,0,0,0.311,64300
09.24,KIA,0.000,4,4,0,0,0,0,0,0,1,0,0,0,1,0,0.309,64300
09.29,롯데,0.250,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0.308,64300
10.01,롯데,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.307,64300
03.26,한화,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.000,64560
03.27,한화,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,64560
03.28,한화,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,64560
04.02,삼성,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,64560
04.03,삼성,0.500,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0.333,64560
04.04,삼성,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.250,64560
04.05,키움,0.667,4,3,1,2,0,0,0,0,0,0,1,0,0,0,0.429,64560
04.06,키움,0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.364,64560
04.10,NC,0.250,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0.333,64560
04.11,NC,0.667,4,3,1,2,0,0,0,1,1,0,1,0,0,0,0.389,64560
04.12,SK,0.000,5,3,1,0,0,0,0,0,1,0,1,0,2,0,0.333,64560
04.13,SK,0.750,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0.400,64560
04.14,SK,1.000,4,2,1,2,0,0,1,2,0,0,2,0,0,0,0.444,64560
04.16,롯데,0.600,5,5,1,3,0,0,0,2,0,1,0,0,1,0,0.469,64560
04.17,롯데,0.000,5,4,0,0,0,0,0,1,0,0,0,0,3,0,0.417,64560
04.18,롯데,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.385,64560
04.19,두산,0.333,5,3,1,1,1,0,0,1,0,0,2,0,0,0,0.381,64560
04.20,두산,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.356,64560
04.21,두산,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356,64560
04.23,LG,0.000,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0.333,64560
04.24,LG,0.250,4,4,0,1,1,0,0,0,1,0,0,0,1,0,0.327,64560
04.26,키움,0.400,5,5,2,2,1,0,0,0,0,0,0,0,1,0,0.333,64560
04.27,키움,0.200,5,5,0,1,0,0,0,0,0,0,0,0,3,0,0.323,64560
04.28,키움,0.750,5,4,1,3,0,0,0,1,1,1,1,0,0,0,0.348,64560
04.30,삼성,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.329,64560
05.01,삼성,0.333,4,3,0,1,0,0,0,1,0,0,1,0,0,0,0.329,64560
05.02,삼성,0.000,4,2,1,0,0,0,0,1,0,0,1,0,0,1,0.320,64560
05.03,NC,0.500,5,2,1,1,0,0,0,2,1,0,2,1,0,0,0.325,64560
05.04,NC,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.313,64560
05.05,NC,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.301,64560
05.07,두산,0.500,4,4,0,2,1,0,0,0,0,1,0,0,1,0,0.310,64560
05.08,두산,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.300,64560
05.09,두산,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0.290,64560
05.10,SK,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.298,64560
05.11,SK,0.333,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.299,64560
05.12,SK,0.250,5,4,0,1,0,0,0,0,0,0,0,0,1,0,0.297,64560
05.14,KT,0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.298,64560
05.15,KT,0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.306,64560
05.16,KT,0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.301,64560
05.17,한화,0.333,5,3,1,1,1,0,0,1,0,0,1,0,0,0,0.302,64560
05.18,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.292,64560
05.19,한화,0.500,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0.295,64560
05.21,롯데,0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,1,0.283,64560
05.22,롯데,0.000,3,1,2,0,0,0,0,0,0,0,2,0,1,0,0.281,64560
05.23,롯데,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,64560
05.24,KT,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,64560
05.25,KT,0.250,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0.280,64560
05.26,KT,0.750,5,4,4,3,0,0,1,1,0,0,1,0,1,0,0.294,64560
05.28,한화,0.000,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0.290,64560
05.29,한화,0.500,4,4,2,2,1,0,0,0,0,0,0,0,0,0,0.296,64560
05.30,한화,0.333,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0.297,64560
05.31,키움,0.000,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0.289,64560
06.01,키움,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.285,64560
06.02,키움,0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.284,64560
06.04,두산,0.500,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0.287,64560
06.05,두산,0.333,3,3,0,1,1,0,0,1,0,0,0,0,1,0,0.288,64560
06.06,두산,0.600,5,5,2,3,0,0,0,2,0,0,0,0,0,0,0.297,64560
06.07,NC,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0.298,64560
06.08,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.291,64560
06.09,NC,0.000,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0.287,64560
06.11,삼성,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,64560
06.12,삼성,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,64560
06.13,삼성,0.500,4,4,0,2,1,1,0,1,0,0,0,0,0,0,0.292,64560
06.15,롯데,0.333,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0.293,64560
06.16,롯데,0.500,5,4,1,2,0,0,0,0,0,0,1,0,1,0,0.297,64560
06.18,SK,0.000,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0.294,64560
06.19,SK,0.667,4,3,1,2,0,0,0,0,0,0,1,0,1,0,0.300,64560
06.20,SK,0.333,4,3,2,1,0,0,0,0,1,0,1,0,1,0,0.301,64560
06.21,LG,0.000,5,3,0,0,0,0,0,0,0,0,1,0,1,0,0.296,64560
06.22,LG,0.250,4,4,0,1,0,0,0,0,0,0,0,0,3,0,0.295,64560
06.23,LG,0.333,4,3,1,1,1,0,0,0,0,0,1,0,0,0,0.296,64560
06.25,키움,0.500,4,2,0,1,0,0,0,1,0,0,2,0,1,0,0.298,64560
06.26,키움,0.400,5,5,1,2,0,0,1,4,0,0,0,0,2,0,0.300,64560
06.27,키움,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.294,64560
06.28,KT,0.500,3,2,0,1,1,0,0,0,0,0,1,0,1,0,0.296,64560
06.29,KT,0.000,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0.294,64560
06.30,KT,0.200,5,5,0,1,1,0,0,0,0,0,0,0,3,0,0.291,64560
07.02,NC,0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.288,64560
07.03,NC,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.286,64560
07.04,NC,0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.283,64560
07.05,LG,0.500,4,2,2,1,1,0,0,2,0,0,1,0,0,0,0.284,64560
07.06,LG,0.500,4,4,0,2,1,0,0,1,0,1,0,0,0,0,0.288,64560
07.07,LG,0.000,5,4,0,0,0,0,0,0,0,0,1,0,2,0,0.283,64560
07.09,삼성,0.000,5,4,0,0,0,0,0,0,0,0,1,0,2,0,0.279,64560
07.11,삼성,0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.274,64560
07.12,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.270,64560
07.14,한화,0.500,3,2,2,1,1,0,0,0,0,0,1,0,0,0,0.272,64560
07.17,롯데,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.275,64560
07.18,롯데,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.271,64560
07.27,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.267,64560
07.30,SK,0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.262,64560
07.31,SK,0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.261,64560
08.01,SK,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.258,64560
08.03,NC,0.333,4,3,1,1,0,0,0,1,1,0,1,0,0,0,0.259,64560
08.04,NC,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.256,64560
08.06,LG,0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.257,64560
08.07,LG,0.500,4,4,1,2,0,0,0,0,0,1,0,0,1,0,0.260,64560
08.08,한화,1.000,3,2,1,2,0,0,0,0,0,0,1,0,0,0,0.266,64560
08.09,한화,0.333,4,3,2,1,1,0,0,1,0,0,1,0,1,0,0.266,64560
08.10,삼성,0.333,4,3,1,1,0,0,1,2,0,0,1,0,1,0,0.267,64560
08.11,삼성,0.400,5,5,0,2,1,0,0,3,0,0,0,0,1,0,0.269,64560
08.13,두산,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0.266,64560
08.14,두산,0.000,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0.264,64560
08.15,SK,0.200,5,5,0,1,1,0,0,1,0,0,0,0,3,0,0.263,64560
08.16,SK,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.260,64560
08.17,KT,0.500,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0.262,64560
08.18,KT,0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.262,64560
08.20,LG,0.750,4,4,0,3,0,0,0,1,0,0,0,0,0,0,0.268,64560
08.21,LG,0.250,4,4,1,1,0,0,1,2,0,0,0,0,1,0,0.267,64560
08.22,키움,0.400,6,5,0,2,1,0,0,0,0,1,1,0,1,0,0.269,64560
08.23,키움,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.266,64560
08.24,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.263,64560
08.25,SK,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0.261,64560
08.27,삼성,0.333,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0.261,64560
08.28,삼성,0.500,4,2,1,1,0,0,0,0,1,0,1,1,0,0,0.263,64560
08.29,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.260,64560
08.30,NC,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260,64560
08.31,롯데,-,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.260,64560
09.01,롯데,0.667,4,3,0,2,0,0,0,0,0,1,1,0,1,0,0.263,64560
